,human_suggested_id,address1,address2,address3,country,fulladdress,assetdescription,additionalassetdescription,receiversfirm,concat,concat_clean,token,token_clean,label
13,,"Hogan's Field, Gort
Road",Ennis,Clare,Ireland,"Hogan's Field, Gort
Road, Ennis, Clare, Ireland",Development - Not Commenced,,Deloitte & Touche,"Hogan's Field, Gort
Road Ennis Clare Ireland Hogan's Field, Gort
Road, Ennis, Clare, Ireland Development - Not Commenced nan Deloitte & Touche","hogan's field, gort road ennis clare ireland hogan's field, gort road, ennis, clare, ireland development - not commenced  deloitte & touche","['hogan', ""'s"", 'field', ',', 'gort', 'road', 'ennis', 'clare', 'ireland', 'hogan', ""'s"", 'field', ',', 'gort', 'road', ',', 'ennis', ',', 'clare', ',', 'ireland', 'development', '-', 'not', 'commenced', 'deloitte', '&', 'touche']",hogan 's field gort road ennis clare ireland hogan 's field gort road ennis clare ireland development not commenced deloitte touche,15
14,,Ballymoneen,Ennis,Clare,Ireland,"Ballymoneen, Ennis, Clare, Ireland",Residential,,"National Insolvency Unit,
HBC Limerick","Ballymoneen Ennis Clare Ireland Ballymoneen, Ennis, Clare, Ireland Residential nan National Insolvency Unit,
HBC Limerick","ballymoneen ennis clare ireland ballymoneen, ennis, clare, ireland residential  national insolvency unit, hbc limerick","['ballymoneen', 'ennis', 'clare', 'ireland', 'ballymoneen', ',', 'ennis', ',', 'clare', ',', 'ireland', 'residential', 'national', 'insolvency', 'unit', ',', 'hbc', 'limerick']",ballymoneen ennis clare ireland ballymoneen ennis clare ireland residential national insolvency unit hbc limerick,15
15,,"Inis
Chlair",Ennis,Clare,Ireland,"Inis
Chlair, Ennis, Clare, Ireland",Residential,,"National Insolvency Unit,
HBC Limerick","Inis
Chlair Ennis Clare Ireland Inis
Chlair, Ennis, Clare, Ireland Residential nan National Insolvency Unit,
HBC Limerick","inis chlair ennis clare ireland inis chlair, ennis, clare, ireland residential  national insolvency unit, hbc limerick","['inis', 'chlair', 'ennis', 'clare', 'ireland', 'inis', 'chlair', ',', 'ennis', ',', 'clare', ',', 'ireland', 'residential', 'national', 'insolvency', 'unit', ',', 'hbc', 'limerick']",inis chlair ennis clare ireland inis chlair ennis clare ireland residential national insolvency unit hbc limerick,15
16,,Kilkee Service Station,Kilkee,Clare,Ireland,"Kilkee Service Station, Kilkee, Clare, Ireland",Mixed Use,,Deloitte & Touche,"Kilkee Service Station Kilkee Clare Ireland Kilkee Service Station, Kilkee, Clare, Ireland Mixed Use nan Deloitte & Touche","kilkee service station kilkee clare ireland kilkee service station, kilkee, clare, ireland mixed use  deloitte & touche","['kilkee', 'service', 'station', 'kilkee', 'clare', 'ireland', 'kilkee', 'service', 'station', ',', 'kilkee', ',', 'clare', ',', 'ireland', 'mixed', 'use', 'deloitte', '&', 'touche']",kilkee service station kilkee clare ireland kilkee service station kilkee clare ireland mixed use deloitte touche,15
17,,Radharc na hEaglaise,Killaloe,Clare,Ireland,"Radharc na hEaglaise, Killaloe, Clare, Ireland",Residential,,"National Insolvency Unit,
HBC Limerick","Radharc na hEaglaise Killaloe Clare Ireland Radharc na hEaglaise, Killaloe, Clare, Ireland Residential nan National Insolvency Unit,
HBC Limerick","radharc na heaglaise killaloe clare ireland radharc na heaglaise, killaloe, clare, ireland residential  national insolvency unit, hbc limerick","['radharc', 'na', 'heaglaise', 'killaloe', 'clare', 'ireland', 'radharc', 'na', 'heaglaise', ',', 'killaloe', ',', 'clare', ',', 'ireland', 'residential', 'national', 'insolvency', 'unit', ',', 'hbc', 'limerick']",radharc na heaglaise killaloe clare ireland radharc na heaglaise killaloe clare ireland residential national insolvency unit hbc limerick,15
18,,Whelan's Quarry,Kilrush,Clare,Ireland,"Whelan's Quarry, Kilrush, Clare, Ireland",Other,Quarry,Grant Thornton,"Whelan's Quarry Kilrush Clare Ireland Whelan's Quarry, Kilrush, Clare, Ireland Other Quarry Grant Thornton","whelan's quarry kilrush clare ireland whelan's quarry, kilrush, clare, ireland other quarry grant thornton","['whelan', ""'s"", 'quarry', 'kilrush', 'clare', 'ireland', 'whelan', ""'s"", 'quarry', ',', 'kilrush', ',', 'clare', ',', 'ireland', 'other', 'quarry', 'grant', 'thornton']",whelan 's quarry kilrush clare ireland whelan 's quarry kilrush clare ireland other quarry grant thornton,15
19,,Hiburren,Lisdoonvarna,Clare,Ireland,"Hiburren, Lisdoonvarna, Clare, Ireland",Residential,,"National Insolvency Unit,
HBC Limerick","Hiburren Lisdoonvarna Clare Ireland Hiburren, Lisdoonvarna, Clare, Ireland Residential nan National Insolvency Unit,
HBC Limerick","hiburren lisdoonvarna clare ireland hiburren, lisdoonvarna, clare, ireland residential  national insolvency unit, hbc limerick","['hiburren', 'lisdoonvarna', 'clare', 'ireland', 'hiburren', ',', 'lisdoonvarna', ',', 'clare', ',', 'ireland', 'residential', 'national', 'insolvency', 'unit', ',', 'hbc', 'limerick']",hiburren lisdoonvarna clare ireland hiburren lisdoonvarna clare ireland residential national insolvency unit hbc limerick,15
20,,Boheraroan,Newmarket-on-Fergus,Clare,Ireland,"Boheraroan, Newmarket-on-Fergus, Clare, Ireland",Mixed Use,,Deloitte & Touche,"Boheraroan Newmarket-on-Fergus Clare Ireland Boheraroan, Newmarket-on-Fergus, Clare, Ireland Mixed Use nan Deloitte & Touche","boheraroan newmarket-on-fergus clare ireland boheraroan, newmarket-on-fergus, clare, ireland mixed use  deloitte & touche","['boheraroan', 'newmarket-on-fergus', 'clare', 'ireland', 'boheraroan', ',', 'newmarket-on-fergus', ',', 'clare', ',', 'ireland', 'mixed', 'use', 'deloitte', '&', 'touche']",boheraroan newmarket-on-fergus clare ireland boheraroan newmarket-on-fergus clare ireland mixed use deloitte touche,15
21,,"Bru
na Sionna",Shannon,Clare,Ireland,"Bru
na Sionna, Shannon, Clare, Ireland",Mixed Use,,"National Insolvency Unit,
HBC Limerick","Bru
na Sionna Shannon Clare Ireland Bru
na Sionna, Shannon, Clare, Ireland Mixed Use nan National Insolvency Unit,
HBC Limerick","bru na sionna shannon clare ireland bru na sionna, shannon, clare, ireland mixed use  national insolvency unit, hbc limerick","['bru', 'na', 'sionna', 'shannon', 'clare', 'ireland', 'bru', 'na', 'sionna', ',', 'shannon', ',', 'clare', ',', 'ireland', 'mixed', 'use', 'national', 'insolvency', 'unit', ',', 'hbc', 'limerick']",bru na sionna shannon clare ireland bru na sionna shannon clare ireland mixed use national insolvency unit hbc limerick,15
22,,"Certain Units -
Bruachlan",Westbury,Clare,Ireland,"Certain Units -
Bruachlan, Westbury, Clare, Ireland",Development - Commenced,,Grant Thornton,"Certain Units -
Bruachlan Westbury Clare Ireland Certain Units -
Bruachlan, Westbury, Clare, Ireland Development - Commenced nan Grant Thornton","certain units - bruachlan westbury clare ireland certain units - bruachlan, westbury, clare, ireland development - commenced  grant thornton","['certain', 'units', '-', 'bruachlan', 'westbury', 'clare', 'ireland', 'certain', 'units', '-', 'bruachlan', ',', 'westbury', ',', 'clare', ',', 'ireland', 'development', '-', 'commenced', 'grant', 'thornton']",certain units bruachlan westbury clare ireland certain units bruachlan westbury clare ireland development commenced grant thornton,15
23,,"Certain Units -
Bruchlan",Westbury,Clare,Ireland,"Certain Units -
Bruchlan, Westbury, Clare, Ireland",Development - Not Commenced,,Grant Thornton,"Certain Units -
Bruchlan Westbury Clare Ireland Certain Units -
Bruchlan, Westbury, Clare, Ireland Development - Not Commenced nan Grant Thornton","certain units - bruchlan westbury clare ireland certain units - bruchlan, westbury, clare, ireland development - not commenced  grant thornton","['certain', 'units', '-', 'bruchlan', 'westbury', 'clare', 'ireland', 'certain', 'units', '-', 'bruchlan', ',', 'westbury', ',', 'clare', ',', 'ireland', 'development', '-', 'not', 'commenced', 'grant', 'thornton']",certain units bruchlan westbury clare ireland certain units bruchlan westbury clare ireland development not commenced grant thornton,15
24,,Furnace,Whitegate,Clare,Ireland,"Furnace, Whitegate, Clare, Ireland",Development - Not Commenced,,KPMG,"Furnace Whitegate Clare Ireland Furnace, Whitegate, Clare, Ireland Development - Not Commenced nan KPMG","furnace whitegate clare ireland furnace, whitegate, clare, ireland development - not commenced  kpmg","['furnace', 'whitegate', 'clare', 'ireland', 'furnace', ',', 'whitegate', ',', 'clare', ',', 'ireland', 'development', '-', 'not', 'commenced', 'kpmg']",furnace whitegate clare ireland furnace whitegate clare ireland development not commenced kpmg,15
25,,Ballybunnion,,Clare,Ireland,"Ballybunnion, Clare, Ireland",Development - Not Commenced,,RSM Farrell Grant Sparks,"Ballybunnion nan Clare Ireland Ballybunnion, Clare, Ireland Development - Not Commenced nan RSM Farrell Grant Sparks","ballybunnion  clare ireland ballybunnion, clare, ireland development - not commenced  rsm farrell grant sparks","['ballybunnion', 'clare', 'ireland', 'ballybunnion', ',', 'clare', ',', 'ireland', 'development', '-', 'not', 'commenced', 'rsm', 'farrell', 'grant', 'sparks']",ballybunnion clare ireland ballybunnion clare ireland development not commenced rsm farrell grant sparks,15
26,,Bellharbour,,Clare,Ireland,"Bellharbour, Clare, Ireland",Agricultural Land,,RSM Farrell Grant Sparks,"Bellharbour nan Clare Ireland Bellharbour, Clare, Ireland Agricultural Land nan RSM Farrell Grant Sparks","bellharbour  clare ireland bellharbour, clare, ireland agricultural land  rsm farrell grant sparks","['bellharbour', 'clare', 'ireland', 'bellharbour', ',', 'clare', ',', 'ireland', 'agricultural', 'land', 'rsm', 'farrell', 'grant', 'sparks']",bellharbour clare ireland bellharbour clare ireland agricultural land rsm farrell grant sparks,15
27,,Sixmilebridge,,Clare,Ireland,"Sixmilebridge, Clare, Ireland",Development - Not Commenced,,PwC,"Sixmilebridge nan Clare Ireland Sixmilebridge, Clare, Ireland Development - Not Commenced nan PwC","sixmilebridge  clare ireland sixmilebridge, clare, ireland development - not commenced  pwc","['sixmilebridge', 'clare', 'ireland', 'sixmilebridge', ',', 'clare', ',', 'ireland', 'development', '-', 'not', 'commenced', 'pwc']",sixmilebridge clare ireland sixmilebridge clare ireland development not commenced pwc,15
28,,Shannon,,Clare,Ireland,"Shannon, Clare, Ireland",Mixed Use,,Grant Thornton,"Shannon nan Clare Ireland Shannon, Clare, Ireland Mixed Use nan Grant Thornton","shannon  clare ireland shannon, clare, ireland mixed use  grant thornton","['shannon', 'clare', 'ireland', 'shannon', ',', 'clare', ',', 'ireland', 'mixed', 'use', 'grant', 'thornton']",shannon clare ireland shannon clare ireland mixed use grant thornton,15
29,,Doolin,,Clare,Ireland,"Doolin, Clare, Ireland",Development - Not Commenced,,PricewaterhouseCoopers,"Doolin nan Clare Ireland Doolin, Clare, Ireland Development - Not Commenced nan PricewaterhouseCoopers","doolin  clare ireland doolin, clare, ireland development - not commenced  pricewaterhousecoopers","['doolin', 'clare', 'ireland', 'doolin', ',', 'clare', ',', 'ireland', 'development', '-', 'not', 'commenced', 'pricewaterhousecoopers']",doolin clare ireland doolin clare ireland development not commenced pricewaterhousecoopers,15
30,,Liscannor,,Clare,Ireland,"Liscannor, Clare, Ireland",Development - Not Commenced,,PricewaterhouseCoopers,"Liscannor nan Clare Ireland Liscannor, Clare, Ireland Development - Not Commenced nan PricewaterhouseCoopers","liscannor  clare ireland liscannor, clare, ireland development - not commenced  pricewaterhousecoopers","['liscannor', 'clare', 'ireland', 'liscannor', ',', 'clare', ',', 'ireland', 'development', '-', 'not', 'commenced', 'pricewaterhousecoopers']",liscannor clare ireland liscannor clare ireland development not commenced pricewaterhousecoopers,15
31,,Liscannor,,Clare,Ireland,"Liscannor, Clare, Ireland",Hotel,,PricewaterhouseCoopers,"Liscannor nan Clare Ireland Liscannor, Clare, Ireland Hotel nan PricewaterhouseCoopers","liscannor  clare ireland liscannor, clare, ireland hotel  pricewaterhousecoopers","['liscannor', 'clare', 'ireland', 'liscannor', ',', 'clare', ',', 'ireland', 'hotel', 'pricewaterhousecoopers']",liscannor clare ireland liscannor clare ireland hotel pricewaterhousecoopers,15
32,,Liscannor,,Clare,Ireland,"Liscannor, Clare, Ireland",Development - Not Commenced,,PricewaterhouseCoopers,"Liscannor nan Clare Ireland Liscannor, Clare, Ireland Development - Not Commenced nan PricewaterhouseCoopers","liscannor  clare ireland liscannor, clare, ireland development - not commenced  pricewaterhousecoopers","['liscannor', 'clare', 'ireland', 'liscannor', ',', 'clare', ',', 'ireland', 'development', '-', 'not', 'commenced', 'pricewaterhousecoopers']",liscannor clare ireland liscannor clare ireland development not commenced pricewaterhousecoopers,15
