,human_suggested_id,address1,address2,address3,country,fulladdress,assetdescription,additionalassetdescription,receiversfirm,concat,concat_clean,token,token_clean,label
616,,Villawood Road,Dromore,Down,Northern Ireland,"Villawood Road, Dromore, Down, Northern Ireland",Residential,,RSM McClure Watters,"Villawood Road Dromore Down Northern Ireland Villawood Road, Dromore, Down, Northern Ireland Residential nan RSM McClure Watters","villawood road dromore down northern ireland villawood road, dromore, down, northern ireland residential  rsm mcclure watters","['villawood', 'road', 'dromore', 'down', 'northern', 'ireland', 'villawood', 'road', ',', 'dromore', ',', 'down', ',', 'northern', 'ireland', 'residential', 'rsm', 'mcclure', 'watters']",villawood road dromore down northern ireland villawood road dromore down northern ireland residential rsm mcclure watters,2
617,,Hillsborough Road,Dromore,Down,Northern Ireland,"Hillsborough Road, Dromore, Down, Northern Ireland",Residential,,RSM McClure Watters,"Hillsborough Road Dromore Down Northern Ireland Hillsborough Road, Dromore, Down, Northern Ireland Residential nan RSM McClure Watters","hillsborough road dromore down northern ireland hillsborough road, dromore, down, northern ireland residential  rsm mcclure watters","['hillsborough', 'road', 'dromore', 'down', 'northern', 'ireland', 'hillsborough', 'road', ',', 'dromore', ',', 'down', ',', 'northern', 'ireland', 'residential', 'rsm', 'mcclure', 'watters']",hillsborough road dromore down northern ireland hillsborough road dromore down northern ireland residential rsm mcclure watters,2
618,,"Quillyburn Industrial
Estate",Dromore,Down,Northern Ireland,"Quillyburn Industrial
Estate, Dromore, Down, Northern Ireland",Industrial,,RSM McClure Watters,"Quillyburn Industrial
Estate Dromore Down Northern Ireland Quillyburn Industrial
Estate, Dromore, Down, Northern Ireland Industrial nan RSM McClure Watters","quillyburn industrial estate dromore down northern ireland quillyburn industrial estate, dromore, down, northern ireland industrial  rsm mcclure watters","['quillyburn', 'industrial', 'estate', 'dromore', 'down', 'northern', 'ireland', 'quillyburn', 'industrial', 'estate', ',', 'dromore', ',', 'down', ',', 'northern', 'ireland', 'industrial', 'rsm', 'mcclure', 'watters']",quillyburn industrial estate dromore down northern ireland quillyburn industrial estate dromore down northern ireland industrial rsm mcclure watters,2
619,,"Quillyburn Industrial
Estate",Dromore,Down,Northern Ireland,"Quillyburn Industrial
Estate, Dromore, Down, Northern Ireland",Development - Not Commenced,,RSM McClure Watters,"Quillyburn Industrial
Estate Dromore Down Northern Ireland Quillyburn Industrial
Estate, Dromore, Down, Northern Ireland Development - Not Commenced nan RSM McClure Watters","quillyburn industrial estate dromore down northern ireland quillyburn industrial estate, dromore, down, northern ireland development - not commenced  rsm mcclure watters","['quillyburn', 'industrial', 'estate', 'dromore', 'down', 'northern', 'ireland', 'quillyburn', 'industrial', 'estate', ',', 'dromore', ',', 'down', ',', 'northern', 'ireland', 'development', '-', 'not', 'commenced', 'rsm', 'mcclure', 'watters']",quillyburn industrial estate dromore down northern ireland quillyburn industrial estate dromore down northern ireland development not commenced rsm mcclure watters,2
620,,Barronstown Road,Dromore,Down,Northern Ireland,"Barronstown Road, Dromore, Down, Northern Ireland",Development - Not Commenced,,RSM McClure Watters,"Barronstown Road Dromore Down Northern Ireland Barronstown Road, Dromore, Down, Northern Ireland Development - Not Commenced nan RSM McClure Watters","barronstown road dromore down northern ireland barronstown road, dromore, down, northern ireland development - not commenced  rsm mcclure watters","['barronstown', 'road', 'dromore', 'down', 'northern', 'ireland', 'barronstown', 'road', ',', 'dromore', ',', 'down', ',', 'northern', 'ireland', 'development', '-', 'not', 'commenced', 'rsm', 'mcclure', 'watters']",barronstown road dromore down northern ireland barronstown road dromore down northern ireland development not commenced rsm mcclure watters,2
621,,Dunlady Road,Dundonald,Down,Northern Ireland,"Dunlady Road, Dundonald, Down, Northern Ireland",Development - Not Commenced,,Keenan Corporate Finance,"Dunlady Road Dundonald Down Northern Ireland Dunlady Road, Dundonald, Down, Northern Ireland Development - Not Commenced nan Keenan Corporate Finance","dunlady road dundonald down northern ireland dunlady road, dundonald, down, northern ireland development - not commenced  kee corporate fice","['dunlady', 'road', 'dundonald', 'down', 'northern', 'ireland', 'dunlady', 'road', ',', 'dundonald', ',', 'down', ',', 'northern', 'ireland', 'development', '-', 'not', 'commenced', 'kee', 'corporate', 'fice']",dunlady road dundonald down northern ireland dunlady road dundonald down northern ireland development not commenced kee corporate fice,2
622,,Annaghbane Road,Loughbrickland,Down,Northern Ireland,"Annaghbane Road, Loughbrickland, Down, Northern Ireland",Development - Not Commenced,,RSM McClure Watters,"Annaghbane Road Loughbrickland Down Northern Ireland Annaghbane Road, Loughbrickland, Down, Northern Ireland Development - Not Commenced nan RSM McClure Watters","annaghbane road loughbrickland down northern ireland annaghbane road, loughbrickland, down, northern ireland development - not commenced  rsm mcclure watters","['annaghbane', 'road', 'loughbrickland', 'down', 'northern', 'ireland', 'annaghbane', 'road', ',', 'loughbrickland', ',', 'down', ',', 'northern', 'ireland', 'development', '-', 'not', 'commenced', 'rsm', 'mcclure', 'watters']",annaghbane road loughbrickland down northern ireland annaghbane road loughbrickland down northern ireland development not commenced rsm mcclure watters,2
623,,Annaghbane Road,Loughbrickland,Down,Northern Ireland,"Annaghbane Road, Loughbrickland, Down, Northern Ireland",Agricultural Land,,RSM McClure Watters,"Annaghbane Road Loughbrickland Down Northern Ireland Annaghbane Road, Loughbrickland, Down, Northern Ireland Agricultural Land nan RSM McClure Watters","annaghbane road loughbrickland down northern ireland annaghbane road, loughbrickland, down, northern ireland agricultural land  rsm mcclure watters","['annaghbane', 'road', 'loughbrickland', 'down', 'northern', 'ireland', 'annaghbane', 'road', ',', 'loughbrickland', ',', 'down', ',', 'northern', 'ireland', 'agricultural', 'land', 'rsm', 'mcclure', 'watters']",annaghbane road loughbrickland down northern ireland annaghbane road loughbrickland down northern ireland agricultural land rsm mcclure watters,2
624,,Annaghbane Road,Loughbrickland,Down,Northern Ireland,"Annaghbane Road, Loughbrickland, Down, Northern Ireland",Residential,,RSM McClure Watters,"Annaghbane Road Loughbrickland Down Northern Ireland Annaghbane Road, Loughbrickland, Down, Northern Ireland Residential nan RSM McClure Watters","annaghbane road loughbrickland down northern ireland annaghbane road, loughbrickland, down, northern ireland residential  rsm mcclure watters","['annaghbane', 'road', 'loughbrickland', 'down', 'northern', 'ireland', 'annaghbane', 'road', ',', 'loughbrickland', ',', 'down', ',', 'northern', 'ireland', 'residential', 'rsm', 'mcclure', 'watters']",annaghbane road loughbrickland down northern ireland annaghbane road loughbrickland down northern ireland residential rsm mcclure watters,2
625,,Drumnabreeze Road,Magheralin,Down,Northern Ireland,"Drumnabreeze Road, Magheralin, Down, Northern Ireland",Residential,,RSM McClure Watters,"Drumnabreeze Road Magheralin Down Northern Ireland Drumnabreeze Road, Magheralin, Down, Northern Ireland Residential nan RSM McClure Watters","drumnabreeze road magheralin down northern ireland drumnabreeze road, magheralin, down, northern ireland residential  rsm mcclure watters","['drumnabreeze', 'road', 'magheralin', 'down', 'northern', 'ireland', 'drumnabreeze', 'road', ',', 'magheralin', ',', 'down', ',', 'northern', 'ireland', 'residential', 'rsm', 'mcclure', 'watters']",drumnabreeze road magheralin down northern ireland drumnabreeze road magheralin down northern ireland residential rsm mcclure watters,2
626,,Lismaine Road,Magheralin,Down,Northern Ireland,"Lismaine Road, Magheralin, Down, Northern Ireland",Development - Not Commenced,,RSM McClure Watters,"Lismaine Road Magheralin Down Northern Ireland Lismaine Road, Magheralin, Down, Northern Ireland Development - Not Commenced nan RSM McClure Watters","lismaine road magheralin down northern ireland lismaine road, magheralin, down, northern ireland development - not commenced  rsm mcclure watters","['lismaine', 'road', 'magheralin', 'down', 'northern', 'ireland', 'lismaine', 'road', ',', 'magheralin', ',', 'down', ',', 'northern', 'ireland', 'development', '-', 'not', 'commenced', 'rsm', 'mcclure', 'watters']",lismaine road magheralin down northern ireland lismaine road magheralin down northern ireland development not commenced rsm mcclure watters,2
627,,Drumnabreeze Road,Magheralin,Down,Northern Ireland,"Drumnabreeze Road, Magheralin, Down, Northern Ireland",Residential,,RSM McClure Watters,"Drumnabreeze Road Magheralin Down Northern Ireland Drumnabreeze Road, Magheralin, Down, Northern Ireland Residential nan RSM McClure Watters","drumnabreeze road magheralin down northern ireland drumnabreeze road, magheralin, down, northern ireland residential  rsm mcclure watters","['drumnabreeze', 'road', 'magheralin', 'down', 'northern', 'ireland', 'drumnabreeze', 'road', ',', 'magheralin', ',', 'down', ',', 'northern', 'ireland', 'residential', 'rsm', 'mcclure', 'watters']",drumnabreeze road magheralin down northern ireland drumnabreeze road magheralin down northern ireland residential rsm mcclure watters,2
628,,Bryansford Road,Newcastle,Down,Northern Ireland,"Bryansford Road, Newcastle, Down, Northern Ireland",Development - Not Commenced,,RSM McClure Watters,"Bryansford Road Newcastle Down Northern Ireland Bryansford Road, Newcastle, Down, Northern Ireland Development - Not Commenced nan RSM McClure Watters","bryansford road newcastle down northern ireland bryansford road, newcastle, down, northern ireland development - not commenced  rsm mcclure watters","['bryansford', 'road', 'newcastle', 'down', 'northern', 'ireland', 'bryansford', 'road', ',', 'newcastle', ',', 'down', ',', 'northern', 'ireland', 'development', '-', 'not', 'commenced', 'rsm', 'mcclure', 'watters']",bryansford road newcastle down northern ireland bryansford road newcastle down northern ireland development not commenced rsm mcclure watters,2
629,,Dorans Hill,Newry,Down,Northern Ireland,"Dorans Hill, Newry, Down, Northern Ireland",Development - Not Commenced,,BDO Northern Ireland,"Dorans Hill Newry Down Northern Ireland Dorans Hill, Newry, Down, Northern Ireland Development - Not Commenced nan BDO Northern Ireland","dorans hill newry down northern ireland dorans hill, newry, down, northern ireland development - not commenced  bdo northern ireland","['dorans', 'hill', 'newry', 'down', 'northern', 'ireland', 'dorans', 'hill', ',', 'newry', ',', 'down', ',', 'northern', 'ireland', 'development', '-', 'not', 'commenced', 'bdo', 'northern', 'ireland']",dorans hill newry down northern ireland dorans hill newry down northern ireland development not commenced bdo northern ireland,2
630,,Tullinisky Road,Waringsford,Down,Northern Ireland,"Tullinisky Road, Waringsford, Down, Northern Ireland",Development - Not Commenced,,RSM McClure Watters,"Tullinisky Road Waringsford Down Northern Ireland Tullinisky Road, Waringsford, Down, Northern Ireland Development - Not Commenced nan RSM McClure Watters","tullinisky road waringsford down northern ireland tullinisky road, waringsford, down, northern ireland development - not commenced  rsm mcclure watters","['tullinisky', 'road', 'waringsford', 'down', 'northern', 'ireland', 'tullinisky', 'road', ',', 'waringsford', ',', 'down', ',', 'northern', 'ireland', 'development', '-', 'not', 'commenced', 'rsm', 'mcclure', 'watters']",tullinisky road waringsford down northern ireland tullinisky road waringsford down northern ireland development not commenced rsm mcclure watters,2
631,,Beech Meadows,Waringstown,Down,Northern Ireland,"Beech Meadows, Waringstown, Down, Northern Ireland",Development - Commenced,,BDO Northern Ireland,"Beech Meadows Waringstown Down Northern Ireland Beech Meadows, Waringstown, Down, Northern Ireland Development - Commenced nan BDO Northern Ireland","beech meadows waringstown down northern ireland beech meadows, waringstown, down, northern ireland development - commenced  bdo northern ireland","['beech', 'meadows', 'waringstown', 'down', 'northern', 'ireland', 'beech', 'meadows', ',', 'waringstown', ',', 'down', ',', 'northern', 'ireland', 'development', '-', 'commenced', 'bdo', 'northern', 'ireland']",beech meadows waringstown down northern ireland beech meadows waringstown down northern ireland development commenced bdo northern ireland,2
632,,Lower Dromore Road,Warrenpoint,Down,Northern Ireland,"Lower Dromore Road, Warrenpoint, Down, Northern Ireland",Development - Not Commenced,,BDO Northern Ireland,"Lower Dromore Road Warrenpoint Down Northern Ireland Lower Dromore Road, Warrenpoint, Down, Northern Ireland Development - Not Commenced nan BDO Northern Ireland","lower dromore road warrenpoint down northern ireland lower dromore road, warrenpoint, down, northern ireland development - not commenced  bdo northern ireland","['lower', 'dromore', 'road', 'warrenpoint', 'down', 'northern', 'ireland', 'lower', 'dromore', 'road', ',', 'warrenpoint', ',', 'down', ',', 'northern', 'ireland', 'development', '-', 'not', 'commenced', 'bdo', 'northern', 'ireland']",lower dromore road warrenpoint down northern ireland lower dromore road warrenpoint down northern ireland development not commenced bdo northern ireland,2
633,,Riverside Apartments,Banbridge Road,Dromore,Northern Ireland,"Riverside Apartments, Banbridge Road, Dromore, Northern Ireland",Residential,,RSM McClure Watters,"Riverside Apartments Banbridge Road Dromore Northern Ireland Riverside Apartments, Banbridge Road, Dromore, Northern Ireland Residential nan RSM McClure Watters","riverside apartments banbridge road dromore northern ireland riverside apartments, banbridge road, dromore, northern ireland residential  rsm mcclure watters","['riverside', 'apartments', 'banbridge', 'road', 'dromore', 'northern', 'ireland', 'riverside', 'apartments', ',', 'banbridge', 'road', ',', 'dromore', ',', 'northern', 'ireland', 'residential', 'rsm', 'mcclure', 'watters']",riverside apartments banbridge road dromore northern ireland riverside apartments banbridge road dromore northern ireland residential rsm mcclure watters,2
634,,Cambric Court,Hillsborough Road,Dromore,Northern Ireland,"Cambric Court, Hillsborough Road, Dromore, Northern Ireland",Residential,,RSM McClure Watters,"Cambric Court Hillsborough Road Dromore Northern Ireland Cambric Court, Hillsborough Road, Dromore, Northern Ireland Residential nan RSM McClure Watters","cambric court hillsborough road dromore northern ireland cambric court, hillsborough road, dromore, northern ireland residential  rsm mcclure watters","['cambric', 'court', 'hillsborough', 'road', 'dromore', 'northern', 'ireland', 'cambric', 'court', ',', 'hillsborough', 'road', ',', 'dromore', ',', 'northern', 'ireland', 'residential', 'rsm', 'mcclure', 'watters']",cambric court hillsborough road dromore northern ireland cambric court hillsborough road dromore northern ireland residential rsm mcclure watters,2
635,,Brookborough Road,Lisnaskea,Fermanagh,Northern Ireland,"Brookborough Road, Lisnaskea, Fermanagh, Northern Ireland",Development - Not Commenced,,RSM McClure Watters,"Brookborough Road Lisnaskea Fermanagh Northern Ireland Brookborough Road, Lisnaskea, Fermanagh, Northern Ireland Development - Not Commenced nan RSM McClure Watters","brookborough road lisnaskea fermanagh northern ireland brookborough road, lisnaskea, fermanagh, northern ireland development - not commenced  rsm mcclure watters","['brookborough', 'road', 'lisnaskea', 'fermanagh', 'northern', 'ireland', 'brookborough', 'road', ',', 'lisnaskea', ',', 'fermanagh', ',', 'northern', 'ireland', 'development', '-', 'not', 'commenced', 'rsm', 'mcclure', 'watters']",brookborough road lisnaskea fermanagh northern ireland brookborough road lisnaskea fermanagh northern ireland development not commenced rsm mcclure watters,2
636,,Moorlough Road,Lisnaskea,Fermanagh,Northern Ireland,"Moorlough Road, Lisnaskea, Fermanagh, Northern Ireland",Development - Not Commenced,,RSM McClure Watters,"Moorlough Road Lisnaskea Fermanagh Northern Ireland Moorlough Road, Lisnaskea, Fermanagh, Northern Ireland Development - Not Commenced nan RSM McClure Watters","moorlough road lisnaskea fermanagh northern ireland moorlough road, lisnaskea, fermanagh, northern ireland development - not commenced  rsm mcclure watters","['moorlough', 'road', 'lisnaskea', 'fermanagh', 'northern', 'ireland', 'moorlough', 'road', ',', 'lisnaskea', ',', 'fermanagh', ',', 'northern', 'ireland', 'development', '-', 'not', 'commenced', 'rsm', 'mcclure', 'watters']",moorlough road lisnaskea fermanagh northern ireland moorlough road lisnaskea fermanagh northern ireland development not commenced rsm mcclure watters,2
637,,Newtownbutler Road,Lisnaskea,Fermanagh,Northern Ireland,"Newtownbutler Road, Lisnaskea, Fermanagh, Northern Ireland",Development - Not Commenced,,RSM McClure Watters,"Newtownbutler Road Lisnaskea Fermanagh Northern Ireland Newtownbutler Road, Lisnaskea, Fermanagh, Northern Ireland Development - Not Commenced nan RSM McClure Watters","newtownbutler road lisnaskea fermanagh northern ireland newtownbutler road, lisnaskea, fermanagh, northern ireland development - not commenced  rsm mcclure watters","['newtownbutler', 'road', 'lisnaskea', 'fermanagh', 'northern', 'ireland', 'newtownbutler', 'road', ',', 'lisnaskea', ',', 'fermanagh', ',', 'northern', 'ireland', 'development', '-', 'not', 'commenced', 'rsm', 'mcclure', 'watters']",newtownbutler road lisnaskea fermanagh northern ireland newtownbutler road lisnaskea fermanagh northern ireland development not commenced rsm mcclure watters,2
638,,Beechfield Mews,Moira Road,Lisburn,Northern Ireland,"Beechfield Mews, Moira Road, Lisburn, Northern Ireland",Residential,,RSM McClure Watters,"Beechfield Mews Moira Road Lisburn Northern Ireland Beechfield Mews, Moira Road, Lisburn, Northern Ireland Residential nan RSM McClure Watters","beechfield mews moira road lisburn northern ireland beechfield mews, moira road, lisburn, northern ireland residential  rsm mcclure watters","['beechfield', 'mews', 'moira', 'road', 'lisburn', 'northern', 'ireland', 'beechfield', 'mews', ',', 'moira', 'road', ',', 'lisburn', ',', 'northern', 'ireland', 'residential', 'rsm', 'mcclure', 'watters']",beechfield mews moira road lisburn northern ireland beechfield mews moira road lisburn northern ireland residential rsm mcclure watters,2
639,,Beechwood,Brookborough Road,Lisnaskea,Northern Ireland,"Beechwood, Brookborough Road, Lisnaskea, Northern Ireland",Residential,,RSM McClure Watters,"Beechwood Brookborough Road Lisnaskea Northern Ireland Beechwood, Brookborough Road, Lisnaskea, Northern Ireland Residential nan RSM McClure Watters","beechwood brookborough road lisnaskea northern ireland beechwood, brookborough road, lisnaskea, northern ireland residential  rsm mcclure watters","['beechwood', 'brookborough', 'road', 'lisnaskea', 'northern', 'ireland', 'beechwood', ',', 'brookborough', 'road', ',', 'lisnaskea', ',', 'northern', 'ireland', 'residential', 'rsm', 'mcclure', 'watters']",beechwood brookborough road lisnaskea northern ireland beechwood brookborough road lisnaskea northern ireland residential rsm mcclure watters,2
640,,Greenhall Highway,Coleraine,Londonderry,Northern Ireland,"Greenhall Highway, Coleraine, Londonderry, Northern Ireland",Development - Not Commenced,,Keenan Corporate Finance,"Greenhall Highway Coleraine Londonderry Northern Ireland Greenhall Highway, Coleraine, Londonderry, Northern Ireland Development - Not Commenced nan Keenan Corporate Finance","greenhall highway coleraine londonderry northern ireland greenhall highway, coleraine, londonderry, northern ireland development - not commenced  kee corporate fice","['greenhall', 'highway', 'coleraine', 'londonderry', 'northern', 'ireland', 'greenhall', 'highway', ',', 'coleraine', ',', 'londonderry', ',', 'northern', 'ireland', 'development', '-', 'not', 'commenced', 'kee', 'corporate', 'fice']",greenhall highway coleraine londonderry northern ireland greenhall highway coleraine londonderry northern ireland development not commenced kee corporate fice,2
641,,Glenshane Road,Drumahoe,Londonderry,Northern Ireland,"Glenshane Road, Drumahoe, Londonderry, Northern Ireland",Development - Not Commenced,,Keenan Corporate Finance,"Glenshane Road Drumahoe Londonderry Northern Ireland Glenshane Road, Drumahoe, Londonderry, Northern Ireland Development - Not Commenced nan Keenan Corporate Finance","glenshane road drumahoe londonderry northern ireland glenshane road, drumahoe, londonderry, northern ireland development - not commenced  kee corporate fice","['glenshane', 'road', 'drumahoe', 'londonderry', 'northern', 'ireland', 'glenshane', 'road', ',', 'drumahoe', ',', 'londonderry', ',', 'northern', 'ireland', 'development', '-', 'not', 'commenced', 'kee', 'corporate', 'fice']",glenshane road drumahoe londonderry northern ireland glenshane road drumahoe londonderry northern ireland development not commenced kee corporate fice,2
642,,Strand Road,Portstewart,Londonderry,Northern Ireland,"Strand Road, Portstewart, Londonderry, Northern Ireland",Residential,,PwC,"Strand Road Portstewart Londonderry Northern Ireland Strand Road, Portstewart, Londonderry, Northern Ireland Residential nan PwC","strand road portstewart londonderry northern ireland strand road, portstewart, londonderry, northern ireland residential  pwc","['strand', 'road', 'portstewart', 'londonderry', 'northern', 'ireland', 'strand', 'road', ',', 'portstewart', ',', 'londonderry', ',', 'northern', 'ireland', 'residential', 'pwc']",strand road portstewart londonderry northern ireland strand road portstewart londonderry northern ireland residential pwc,2
643,,Strand Road,Portstewart,Londonderry,Northern Ireland,"Strand Road, Portstewart, Londonderry, Northern Ireland",Residential,,PwC,"Strand Road Portstewart Londonderry Northern Ireland Strand Road, Portstewart, Londonderry, Northern Ireland Residential nan PwC","strand road portstewart londonderry northern ireland strand road, portstewart, londonderry, northern ireland residential  pwc","['strand', 'road', 'portstewart', 'londonderry', 'northern', 'ireland', 'strand', 'road', ',', 'portstewart', ',', 'londonderry', ',', 'northern', 'ireland', 'residential', 'pwc']",strand road portstewart londonderry northern ireland strand road portstewart londonderry northern ireland residential pwc,2
644,,Letterloan Road,Coleraine,"Londonderry BT51
4PP",Northern Ireland,"Letterloan Road, Coleraine, Londonderry BT51 4PP, Northern Ireland",Industrial,,Ernst & Young LLP,"Letterloan Road Coleraine Londonderry BT51
4PP Northern Ireland Letterloan Road, Coleraine, Londonderry BT51 4PP, Northern Ireland Industrial nan Ernst & Young LLP","letterloan road coleraine londonderry bt51 4pp northern ireland letterloan road, coleraine, londonderry bt51 4pp, northern ireland industrial  ernst & young llp","['letterloan', 'road', 'coleraine', 'londonderry', 'bt51', '4pp', 'northern', 'ireland', 'letterloan', 'road', ',', 'coleraine', ',', 'londonderry', 'bt51', '4pp', ',', 'northern', 'ireland', 'industrial', 'ernst', '&', 'young', 'llp']",letterloan road coleraine londonderry bt51 4pp northern ireland letterloan road coleraine londonderry bt51 4pp northern ireland industrial ernst young llp,2
645,,Millvale Road,,"Newry, BT35 7NH",Northern Ireland,"Millvale Road, Newry, BT35 7NH, Northern Ireland",Office,,BDO Northern Ireland,"Millvale Road nan Newry, BT35 7NH Northern Ireland Millvale Road, Newry, BT35 7NH, Northern Ireland Office nan BDO Northern Ireland","millvale road  newry, bt35 7nh northern ireland millvale road, newry, bt35 7nh, northern ireland office  bdo northern ireland","['millvale', 'road', 'newry', ',', 'bt35', '7nh', 'northern', 'ireland', 'millvale', 'road', ',', 'newry', ',', 'bt35', '7nh', ',', 'northern', 'ireland', 'office', 'bdo', 'northern', 'ireland']",millvale road newry bt35 7nh northern ireland millvale road newry bt35 7nh northern ireland office bdo northern ireland,2
646,,Carricklongfield,Aughnacloy,Tyrone,Northern Ireland,"Carricklongfield, Aughnacloy, Tyrone, Northern Ireland",Development - Not Commenced,,RSM McClure Watters,"Carricklongfield Aughnacloy Tyrone Northern Ireland Carricklongfield, Aughnacloy, Tyrone, Northern Ireland Development - Not Commenced nan RSM McClure Watters","carricklongfield aughnacloy tyrone northern ireland carricklongfield, aughnacloy, tyrone, northern ireland development - not commenced  rsm mcclure watters","['carricklongfield', 'aughnacloy', 'tyrone', 'northern', 'ireland', 'carricklongfield', ',', 'aughnacloy', ',', 'tyrone', ',', 'northern', 'ireland', 'development', '-', 'not', 'commenced', 'rsm', 'mcclure', 'watters']",carricklongfield aughnacloy tyrone northern ireland carricklongfield aughnacloy tyrone northern ireland development not commenced rsm mcclure watters,2
647,,Brookmount Road,Ballylifford,Tyrone,Northern Ireland,"Brookmount Road, Ballylifford, Tyrone, Northern Ireland",Development - Not Commenced,,RSM McClure Watters,"Brookmount Road Ballylifford Tyrone Northern Ireland Brookmount Road, Ballylifford, Tyrone, Northern Ireland Development - Not Commenced nan RSM McClure Watters","brookmount road ballylifford tyrone northern ireland brookmount road, ballylifford, tyrone, northern ireland development - not commenced  rsm mcclure watters","['brookmount', 'road', 'ballylifford', 'tyrone', 'northern', 'ireland', 'brookmount', 'road', ',', 'ballylifford', ',', 'tyrone', ',', 'northern', 'ireland', 'development', '-', 'not', 'commenced', 'rsm', 'mcclure', 'watters']",brookmount road ballylifford tyrone northern ireland brookmount road ballylifford tyrone northern ireland development not commenced rsm mcclure watters,2
648,,Brookmount Road,Ballylifford,Tyrone,Northern Ireland,"Brookmount Road, Ballylifford, Tyrone, Northern Ireland",Residential,,RSM McClure Watters,"Brookmount Road Ballylifford Tyrone Northern Ireland Brookmount Road, Ballylifford, Tyrone, Northern Ireland Residential nan RSM McClure Watters","brookmount road ballylifford tyrone northern ireland brookmount road, ballylifford, tyrone, northern ireland residential  rsm mcclure watters","['brookmount', 'road', 'ballylifford', 'tyrone', 'northern', 'ireland', 'brookmount', 'road', ',', 'ballylifford', ',', 'tyrone', ',', 'northern', 'ireland', 'residential', 'rsm', 'mcclure', 'watters']",brookmount road ballylifford tyrone northern ireland brookmount road ballylifford tyrone northern ireland residential rsm mcclure watters,2
649,,Chruch Road,Beragh,Tyrone,Northern Ireland,"Chruch Road, Beragh, Tyrone, Northern Ireland",Residential,,RSM McClure Watters,"Chruch Road Beragh Tyrone Northern Ireland Chruch Road, Beragh, Tyrone, Northern Ireland Residential nan RSM McClure Watters","chruch road beragh tyrone northern ireland chruch road, beragh, tyrone, northern ireland residential  rsm mcclure watters","['chruch', 'road', 'beragh', 'tyrone', 'northern', 'ireland', 'chruch', 'road', ',', 'beragh', ',', 'tyrone', ',', 'northern', 'ireland', 'residential', 'rsm', 'mcclure', 'watters']",chruch road beragh tyrone northern ireland chruch road beragh tyrone northern ireland residential rsm mcclure watters,2
650,,Church Street,Beragh,Tyrone,Northern Ireland,"Church Street, Beragh, Tyrone, Northern Ireland",Agricultural Land,,RSM McClure Watters,"Church Street Beragh Tyrone Northern Ireland Church Street, Beragh, Tyrone, Northern Ireland Agricultural Land nan RSM McClure Watters","church street beragh tyrone northern ireland church street, beragh, tyrone, northern ireland agricultural land  rsm mcclure watters","['church', 'street', 'beragh', 'tyrone', 'northern', 'ireland', 'church', 'street', ',', 'beragh', ',', 'tyrone', ',', 'northern', 'ireland', 'agricultural', 'land', 'rsm', 'mcclure', 'watters']",church street beragh tyrone northern ireland church street beragh tyrone northern ireland agricultural land rsm mcclure watters,2
651,,Killmeal Road,Dungannon,Tyrone,Northern Ireland,"Killmeal Road, Dungannon, Tyrone, Northern Ireland",Development - Not Commenced,,RSM McClure Watters,"Killmeal Road Dungannon Tyrone Northern Ireland Killmeal Road, Dungannon, Tyrone, Northern Ireland Development - Not Commenced nan RSM McClure Watters","killmeal road dungannon tyrone northern ireland killmeal road, dungannon, tyrone, northern ireland development - not commenced  rsm mcclure watters","['killmeal', 'road', 'dungannon', 'tyrone', 'northern', 'ireland', 'killmeal', 'road', ',', 'dungannon', ',', 'tyrone', ',', 'northern', 'ireland', 'development', '-', 'not', 'commenced', 'rsm', 'mcclure', 'watters']",killmeal road dungannon tyrone northern ireland killmeal road dungannon tyrone northern ireland development not commenced rsm mcclure watters,2
652,,Culvacullion Road,Gortin,Tyrone,Northern Ireland,"Culvacullion Road, Gortin, Tyrone, Northern Ireland",Development - Not Commenced,,RSM McClure Watters,"Culvacullion Road Gortin Tyrone Northern Ireland Culvacullion Road, Gortin, Tyrone, Northern Ireland Development - Not Commenced nan RSM McClure Watters","culvacullion road gortin tyrone northern ireland culvacullion road, gortin, tyrone, northern ireland development - not commenced  rsm mcclure watters","['culvacullion', 'road', 'gortin', 'tyrone', 'northern', 'ireland', 'culvacullion', 'road', ',', 'gortin', ',', 'tyrone', ',', 'northern', 'ireland', 'development', '-', 'not', 'commenced', 'rsm', 'mcclure', 'watters']",culvacullion road gortin tyrone northern ireland culvacullion road gortin tyrone northern ireland development not commenced rsm mcclure watters,2
653,,"The
Old Mill",Tulliniskey Road,Waringsford,Northern Ireland,"The Old Mill, Tulliniskey Road, Waringsford, Northern Ireland",Residential,,RSM McClure Watters,"The
Old Mill Tulliniskey Road Waringsford Northern Ireland The Old Mill, Tulliniskey Road, Waringsford, Northern Ireland Residential nan RSM McClure Watters","the old mill tulliniskey road waringsford northern ireland the old mill, tulliniskey road, waringsford, northern ireland residential  rsm mcclure watters","['the', 'old', 'mill', 'tulliniskey', 'road', 'waringsford', 'northern', 'ireland', 'the', 'old', 'mill', ',', 'tulliniskey', 'road', ',', 'waringsford', ',', 'northern', 'ireland', 'residential', 'rsm', 'mcclure', 'watters']",the old mill tulliniskey road waringsford northern ireland the old mill tulliniskey road waringsford northern ireland residential rsm mcclure watters,2
