,human_suggested_id,address1,address2,address3,country,fulladdress,assetdescription,additionalassetdescription,receiversfirm,concat,concat_clean,token,token_clean,label
668,,Bridge Street,,Blyth,Great Britain,"Bridge Street, Blyth, Great Britain",Retail,,KPMG LLP,"Bridge Street nan Blyth Great Britain Bridge Street, Blyth, Great Britain Retail nan KPMG LLP","bridge street  blyth great britain bridge street, blyth, great britain retail  kpmg llp","['bridge', 'street', 'blyth', 'great', 'britain', 'bridge', 'street', ',', 'blyth', ',', 'great', 'britain', 'retail', 'kpmg', 'llp']",bridge street blyth great britain bridge street blyth great britain retail kpmg llp,13
678,,Main Street,,Coatbridge,Great Britain,"Main Street, Coatbridge, Great Britain",Retail,,KPMG LLP,"Main Street nan Coatbridge Great Britain Main Street, Coatbridge, Great Britain Retail nan KPMG LLP","main street  coatbridge great britain main street, coatbridge, great britain retail  kpmg llp","['main', 'street', 'coatbridge', 'great', 'britain', 'main', 'street', ',', 'coatbridge', ',', 'great', 'britain', 'retail', 'kpmg', 'llp']",main street coatbridge great britain main street coatbridge great britain retail kpmg llp,13
679,,Dingwall Road,,"Croydon, CR9 3",Great Britain,"Dingwall Road, Croydon, CR9 3, Great Britain",Development - Not Commenced,,Capita Symonds,"Dingwall Road nan Croydon, CR9 3 Great Britain Dingwall Road, Croydon, CR9 3, Great Britain Development - Not Commenced nan Capita Symonds","dingwall road  croydon, cr9 3 great britain dingwall road, croydon, cr9 3, great britain development - not commenced  capita symonds","['dingwall', 'road', 'croydon', ',', 'cr9', '3', 'great', 'britain', 'dingwall', 'road', ',', 'croydon', ',', 'cr9', '3', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'capita', 'symonds']",dingwall road croydon cr9 3 great britain dingwall road croydon cr9 3 great britain development not commenced capita symonds,13
680,,High Road,Whiteheaven,Cumbria,Great Britain,"High Road, Whiteheaven, Cumbria, Great Britain",Industrial,,BDO Northern Ireland,"High Road Whiteheaven Cumbria Great Britain High Road, Whiteheaven, Cumbria, Great Britain Industrial nan BDO Northern Ireland","high road whiteheaven cumbria great britain high road, whiteheaven, cumbria, great britain industrial  bdo northern ireland","['high', 'road', 'whiteheaven', 'cumbria', 'great', 'britain', 'high', 'road', ',', 'whiteheaven', ',', 'cumbria', ',', 'great', 'britain', 'industrial', 'bdo', 'northern', 'ireland']",high road whiteheaven cumbria great britain high road whiteheaven cumbria great britain industrial bdo northern ireland,13
681,,"The
Village","Maisies Way, South
Normanton","Derbshire, DE55 2DS",Great Britain,"The Village, Maisies Way, South
Normanton, Derbshire, DE55 2DS, Great Britain",Office,,Deloitte LLP,"The
Village Maisies Way, South
Normanton Derbshire, DE55 2DS Great Britain The Village, Maisies Way, South
Normanton, Derbshire, DE55 2DS, Great Britain Office nan Deloitte LLP","the village maisies way, south normanton derbshire, de55 2ds great britain the village, maisies way, south normanton, derbshire, de55 2ds, great britain office  deloitte llp","['the', 'village', 'maisies', 'way', ',', 'south', 'normanton', 'derbshire', ',', 'de55', '2ds', 'great', 'britain', 'the', 'village', ',', 'maisies', 'way', ',', 'south', 'normanton', ',', 'derbshire', ',', 'de55', '2ds', ',', 'great', 'britain', 'office', 'deloitte', 'llp']",the village maisies way south normanton derbshire de55 2ds great britain the village maisies way south normanton derbshire de55 2ds great britain office deloitte llp,13
683,,Caveland Farm,South Molton,Devon EX36 4JB,Great Britain,"Caveland Farm, South Molton, Devon EX36 4JB, Great Britain",Development - Commenced,,Irvine Nott LLP,"Caveland Farm South Molton Devon EX36 4JB Great Britain Caveland Farm, South Molton, Devon EX36 4JB, Great Britain Development - Commenced nan Irvine Nott LLP","caveland farm south molton devon ex36 4jb great britain caveland farm, south molton, devon ex36 4jb, great britain development - commenced  irvine nott llp","['caveland', 'farm', 'south', 'molton', 'devon', 'ex36', '4jb', 'great', 'britain', 'caveland', 'farm', ',', 'south', 'molton', ',', 'devon', 'ex36', '4jb', ',', 'great', 'britain', 'development', '-', 'commenced', 'irvine', 'nott', 'llp']",caveland farm south molton devon ex36 4jb great britain caveland farm south molton devon ex36 4jb great britain development commenced irvine nott llp,13
684,,Longbrook Street,Exeter,Devon EX4 6AE,Great Britain,"Longbrook Street, Exeter, Devon EX4 6AE, Great Britain",Development - Not Commenced,,Irvine Nott LLP,"Longbrook Street Exeter Devon EX4 6AE Great Britain Longbrook Street, Exeter, Devon EX4 6AE, Great Britain Development - Not Commenced nan Irvine Nott LLP","longbrook street exeter devon ex4 6ae great britain longbrook street, exeter, devon ex4 6ae, great britain development - not commenced  irvine nott llp","['longbrook', 'street', 'exeter', 'devon', 'ex4', '6ae', 'great', 'britain', 'longbrook', 'street', ',', 'exeter', ',', 'devon', 'ex4', '6ae', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'irvine', 'nott', 'llp']",longbrook street exeter devon ex4 6ae great britain longbrook street exeter devon ex4 6ae great britain development not commenced irvine nott llp,13
686,,Briars Lane,Stainforth,Doncaster,Great Britain,"Briars Lane, Stainforth, Doncaster, Great Britain",Development - not commenced,,GVA,"Briars Lane Stainforth Doncaster Great Britain Briars Lane, Stainforth, Doncaster, Great Britain Development - not commenced nan GVA","briars lane stainforth doncaster great britain briars lane, stainforth, doncaster, great britain development - not commenced  gva","['briars', 'lane', 'stainforth', 'doncaster', 'great', 'britain', 'briars', 'lane', ',', 'stainforth', ',', 'doncaster', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'gva']",briars lane stainforth doncaster great britain briars lane stainforth doncaster great britain development not commenced gva,13
689,,"The Crest, Hillcrest
Road",Newhaven,East Sussex BN9 9EA,Great Britain,"The Crest, Hillcrest
Road, Newhaven, East Sussex BN9 9EA, Great Britain",Residential,,RSM Tenon Recovery,"The Crest, Hillcrest
Road Newhaven East Sussex BN9 9EA Great Britain The Crest, Hillcrest
Road, Newhaven, East Sussex BN9 9EA, Great Britain Residential nan RSM Tenon Recovery","the crest, hillcrest road newhaven east sussex bn9 9ea great britain the crest, hillcrest road, newhaven, east sussex bn9 9ea, great britain residential  rsm tenon recovery","['the', 'crest', ',', 'hillcrest', 'road', 'newhaven', 'east', 'sussex', 'bn9', '9ea', 'great', 'britain', 'the', 'crest', ',', 'hillcrest', 'road', ',', 'newhaven', ',', 'east', 'sussex', 'bn9', '9ea', ',', 'great', 'britain', 'residential', 'rsm', 'tenon', 'recovery']",the crest hillcrest road newhaven east sussex bn9 9ea great britain the crest hillcrest road newhaven east sussex bn9 9ea great britain residential rsm tenon recovery,13
692,,Wood Street,Chelmsford,Essex,Great Britain,"Wood Street, Chelmsford, Essex, Great Britain",Development - Not Commenced,,GVA,"Wood Street Chelmsford Essex Great Britain Wood Street, Chelmsford, Essex, Great Britain Development - Not Commenced nan GVA","wood street chelmsford essex great britain wood street, chelmsford, essex, great britain development - not commenced  gva","['wood', 'street', 'chelmsford', 'essex', 'great', 'britain', 'wood', 'street', ',', 'chelmsford', ',', 'essex', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'gva']",wood street chelmsford essex great britain wood street chelmsford essex great britain development not commenced gva,13
693,,East Street,,"Farnham, GU9 7",Great Britain,"East Street, Farnham, GU9 7, Great Britain",Office,,Capita Symonds,"East Street nan Farnham, GU9 7 Great Britain East Street, Farnham, GU9 7, Great Britain Office nan Capita Symonds","east street  farnham, gu9 7 great britain east street, farnham, gu9 7, great britain office  capita symonds","['east', 'street', 'farnham', ',', 'gu9', '7', 'great', 'britain', 'east', 'street', ',', 'farnham', ',', 'gu9', '7', ',', 'great', 'britain', 'office', 'capita', 'symonds']",east street farnham gu9 7 great britain east street farnham gu9 7 great britain office capita symonds,13
694,,Argyle Street,,Glasgow,Great Britain,"Argyle Street, Glasgow, Great Britain",Development - Not Commenced,,KPMG LLP,"Argyle Street nan Glasgow Great Britain Argyle Street, Glasgow, Great Britain Development - Not Commenced nan KPMG LLP","argyle street  glasgow great britain argyle street, glasgow, great britain development - not commenced  kpmg llp","['argyle', 'street', 'glasgow', 'great', 'britain', 'argyle', 'street', ',', 'glasgow', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'kpmg', 'llp']",argyle street glasgow great britain argyle street glasgow great britain development not commenced kpmg llp,13
695,,York Street,,Glasgow,Great Britain,"York Street, Glasgow, Great Britain",Development - Not Commenced,,KPMG LLP,"York Street nan Glasgow Great Britain York Street, Glasgow, Great Britain Development - Not Commenced nan KPMG LLP","york street  glasgow great britain york street, glasgow, great britain development - not commenced  kpmg llp","['york', 'street', 'glasgow', 'great', 'britain', 'york', 'street', ',', 'glasgow', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'kpmg', 'llp']",york street glasgow great britain york street glasgow great britain development not commenced kpmg llp,13
696,,Robertson Street,,Glasgow,Great Britain,"Robertson Street, Glasgow, Great Britain",Development - Not Commenced,,KPMG LLP,"Robertson Street nan Glasgow Great Britain Robertson Street, Glasgow, Great Britain Development - Not Commenced nan KPMG LLP","robertson street  glasgow great britain robertson street, glasgow, great britain development - not commenced  kpmg llp","['robertson', 'street', 'glasgow', 'great', 'britain', 'robertson', 'street', ',', 'glasgow', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'kpmg', 'llp']",robertson street glasgow great britain robertson street glasgow great britain development not commenced kpmg llp,13
697,,Robertson Lane,,Glasgow,Great Britain,"Robertson Lane, Glasgow, Great Britain",Development - Not Commenced,,KPMG LLP,"Robertson Lane nan Glasgow Great Britain Robertson Lane, Glasgow, Great Britain Development - Not Commenced nan KPMG LLP","robertson lane  glasgow great britain robertson lane, glasgow, great britain development - not commenced  kpmg llp","['robertson', 'lane', 'glasgow', 'great', 'britain', 'robertson', 'lane', ',', 'glasgow', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'kpmg', 'llp']",robertson lane glasgow great britain robertson lane glasgow great britain development not commenced kpmg llp,13
699,,West Blackhall Street,,Greenock,Great Britain,"West Blackhall Street, Greenock, Great Britain",Retail,,KPMG LLP,"West Blackhall Street nan Greenock Great Britain West Blackhall Street, Greenock, Great Britain Retail nan KPMG LLP","west blackhall street  greenock great britain west blackhall street, greenock, great britain retail  kpmg llp","['west', 'blackhall', 'street', 'greenock', 'great', 'britain', 'west', 'blackhall', 'street', ',', 'greenock', ',', 'great', 'britain', 'retail', 'kpmg', 'llp']",west blackhall street greenock great britain west blackhall street greenock great britain retail kpmg llp,13
711,,The Mill,,Ipswich,Great Britain,"The Mill, Ipswich, Great Britain",Residential,,Baker Tilly Ryan Glennon,"The Mill nan Ipswich Great Britain The Mill, Ipswich, Great Britain Residential nan Baker Tilly Ryan Glennon","the mill  ipswich great britain the mill, ipswich, great britain residential  baker tilly ryan glennon","['the', 'mill', 'ipswich', 'great', 'britain', 'the', 'mill', ',', 'ipswich', ',', 'great', 'britain', 'residential', 'baker', 'tilly', 'ryan', 'glennon']",the mill ipswich great britain the mill ipswich great britain residential baker tilly ryan glennon,13
712,,Sproughton Road,,Ipswich,Great Britain,"Sproughton Road, Ipswich, Great Britain",Development - Not Commenced,,Allsop LLP,"Sproughton Road nan Ipswich Great Britain Sproughton Road, Ipswich, Great Britain Development - Not Commenced nan Allsop LLP","sproughton road  ipswich great britain sproughton road, ipswich, great britain development - not commenced  allsop llp","['sproughton', 'road', 'ipswich', 'great', 'britain', 'sproughton', 'road', ',', 'ipswich', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'allsop', 'llp']",sproughton road ipswich great britain sproughton road ipswich great britain development not commenced allsop llp,13
713,,Regatta Quay,,Ipswich,Great Britain,"Regatta Quay, Ipswich, Great Britain",Development - Commenced,,Grant Thornton,"Regatta Quay nan Ipswich Great Britain Regatta Quay, Ipswich, Great Britain Development - Commenced nan Grant Thornton","regatta quay  ipswich great britain regatta quay, ipswich, great britain development - commenced  grant thornton","['regatta', 'quay', 'ipswich', 'great', 'britain', 'regatta', 'quay', ',', 'ipswich', ',', 'great', 'britain', 'development', '-', 'commenced', 'grant', 'thornton']",regatta quay ipswich great britain regatta quay ipswich great britain development commenced grant thornton,13
719,,Liberty House,"Yard, Highgate",Kendal,Great Britain,"Liberty House, Yard, Highgate, Kendal, Great Britain",Mixed Use,,Edward Symmons LLP,"Liberty House Yard, Highgate Kendal Great Britain Liberty House, Yard, Highgate, Kendal, Great Britain Mixed Use nan Edward Symmons LLP","liberty house yard, highgate kendal great britain liberty house, yard, highgate, kendal, great britain mixed use  edward symmons llp","['liberty', 'house', 'yard', ',', 'highgate', 'kendal', 'great', 'britain', 'liberty', 'house', ',', 'yard', ',', 'highgate', ',', 'kendal', ',', 'great', 'britain', 'mixed', 'use', 'edward', 'symmons', 'llp']",liberty house yard highgate kendal great britain liberty house yard highgate kendal great britain mixed use edward symmons llp,13
720,,Mount Pleasant Road,Tunbridge Wells,Kent,Great Britain,"Mount Pleasant Road, Tunbridge Wells, Kent, Great Britain",Development - Not Commenced,,Savills,"Mount Pleasant Road Tunbridge Wells Kent Great Britain Mount Pleasant Road, Tunbridge Wells, Kent, Great Britain Development - Not Commenced nan Savills","mount pleasant road tunbridge wells kent great britain mount pleasant road, tunbridge wells, kent, great britain development - not commenced  savills","['mount', 'pleasant', 'road', 'tunbridge', 'wells', 'kent', 'great', 'britain', 'mount', 'pleasant', 'road', ',', 'tunbridge', 'wells', ',', 'kent', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'savills']",mount pleasant road tunbridge wells kent great britain mount pleasant road tunbridge wells kent great britain development not commenced savills,13
721,,Tufton Street,Ashford,"Kent, TN23 1QP",Great Britain,"Tufton Street, Ashford, Kent, TN23 1QP, Great Britain",Mixed Use,,Allsop LLP,"Tufton Street Ashford Kent, TN23 1QP Great Britain Tufton Street, Ashford, Kent, TN23 1QP, Great Britain Mixed Use nan Allsop LLP","tufton street ashford kent, tn23 1qp great britain tufton street, ashford, kent, tn23 1qp, great britain mixed use  allsop llp","['tufton', 'street', 'ashford', 'kent', ',', 'tn23', '1qp', 'great', 'britain', 'tufton', 'street', ',', 'ashford', ',', 'kent', ',', 'tn23', '1qp', ',', 'great', 'britain', 'mixed', 'use', 'allsop', 'llp']",tufton street ashford kent tn23 1qp great britain tufton street ashford kent tn23 1qp great britain mixed use allsop llp,13
722,,"St Mary's Road,",,"Leamington Spa,
CV31 1",Great Britain,"St Mary's Road,, Leamington Spa,
CV31 1, Great Britain",Industrial,,Capita Symonds,"St Mary's Road, nan Leamington Spa,
CV31 1 Great Britain St Mary's Road,, Leamington Spa,
CV31 1, Great Britain Industrial nan Capita Symonds","st mary's road,  leamington spa, cv31 1 great britain st mary's road,, leamington spa, cv31 1, great britain industrial  capita symonds","['st', 'mary', ""'s"", 'road', ',', 'leamington', 'spa', ',', 'cv31', '1', 'great', 'britain', 'st', 'mary', ""'s"", 'road,', ',', 'leamington', 'spa', ',', 'cv31', '1', ',', 'great', 'britain', 'industrial', 'capita', 'symonds']","st mary 's road leamington spa cv31 1 great britain st mary 's road, leamington spa cv31 1 great britain industrial capita symonds",13
723,,Bywater Court,,Leeds,Great Britain,"Bywater Court, Leeds, Great Britain",Residential,,Baker Tilly Ryan Glennon,"Bywater Court nan Leeds Great Britain Bywater Court, Leeds, Great Britain Residential nan Baker Tilly Ryan Glennon","bywater court  leeds great britain bywater court, leeds, great britain residential  baker tilly ryan glennon","['bywater', 'court', 'leeds', 'great', 'britain', 'bywater', 'court', ',', 'leeds', ',', 'great', 'britain', 'residential', 'baker', 'tilly', 'ryan', 'glennon']",bywater court leeds great britain bywater court leeds great britain residential baker tilly ryan glennon,13
724,,East Street,Ellerby Road,Leeds,Great Britain,"East Street, Ellerby Road, Leeds, Great Britain",Development - Not Commenced,,PwC,"East Street Ellerby Road Leeds Great Britain East Street, Ellerby Road, Leeds, Great Britain Development - Not Commenced nan PwC","east street ellerby road leeds great britain east street, ellerby road, leeds, great britain development - not commenced  pwc","['east', 'street', 'ellerby', 'road', 'leeds', 'great', 'britain', 'east', 'street', ',', 'ellerby', 'road', ',', 'leeds', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'pwc']",east street ellerby road leeds great britain east street ellerby road leeds great britain development not commenced pwc,13
725,,Wellington Street,Leeds,Leeds LS1,Great Britain,"Wellington Street, Leeds, Leeds LS1, Great Britain",Office,,GVA,"Wellington Street Leeds Leeds LS1 Great Britain Wellington Street, Leeds, Leeds LS1, Great Britain Office nan GVA","wellington street leeds leeds ls1 great britain wellington street, leeds, leeds ls1, great britain office  gva","['wellington', 'street', 'leeds', 'leeds', 'ls1', 'great', 'britain', 'wellington', 'street', ',', 'leeds', ',', 'leeds', 'ls1', ',', 'great', 'britain', 'office', 'gva']",wellington street leeds leeds ls1 great britain wellington street leeds leeds ls1 great britain office gva,13
726,,Manor Mills,Ingram Road,Leeds LS11 9BN,Great Britain,"Manor Mills, Ingram Road, Leeds LS11 9BN, Great Britain",Mixed Use,,KPMG,"Manor Mills Ingram Road Leeds LS11 9BN Great Britain Manor Mills, Ingram Road, Leeds LS11 9BN, Great Britain Mixed Use nan KPMG","manor mills ingram road leeds ls11 9bn great britain manor mills, ingram road, leeds ls11 9bn, great britain mixed use  kpmg","['manor', 'mills', 'ingram', 'road', 'leeds', 'ls11', '9bn', 'great', 'britain', 'manor', 'mills', ',', 'ingram', 'road', ',', 'leeds', 'ls11', '9bn', ',', 'great', 'britain', 'mixed', 'use', 'kpmg']",manor mills ingram road leeds ls11 9bn great britain manor mills ingram road leeds ls11 9bn great britain mixed use kpmg,13
727,,20:20 House,Skinner Lane,"Leeds, West
Yorkshire LS7 1BB",Great Britain,"20:20 House, Skinner Lane, Leeds, West
Yorkshire LS7 1BB, Great Britain",Mixed Use,,KPMG,"20:20 House Skinner Lane Leeds, West
Yorkshire LS7 1BB Great Britain 20:20 House, Skinner Lane, Leeds, West
Yorkshire LS7 1BB, Great Britain Mixed Use nan KPMG","20:20 house skinner lane leeds, west yorkshire ls7 1bb great britain 20:20 house, skinner lane, leeds, west yorkshire ls7 1bb, great britain mixed use  kpmg","['20', ':', '20', 'house', 'skinner', 'lane', 'leeds', ',', 'west', 'yorkshire', 'ls7', '1bb', 'great', 'britain', '20', ':', '20', 'house', ',', 'skinner', 'lane', ',', 'leeds', ',', 'west', 'yorkshire', 'ls7', '1bb', ',', 'great', 'britain', 'mixed', 'use', 'kpmg']",20 20 house skinner lane leeds west yorkshire ls7 1bb great britain 20 20 house skinner lane leeds west yorkshire ls7 1bb great britain mixed use kpmg,13
728,,20:20 House,Skinner Lane,"Leeds, West
Yorkshire LS7 1DB",Great Britain,"20:20 House, Skinner Lane, Leeds, West
Yorkshire LS7 1DB, Great Britain",Office,,KPMG,"20:20 House Skinner Lane Leeds, West
Yorkshire LS7 1DB Great Britain 20:20 House, Skinner Lane, Leeds, West
Yorkshire LS7 1DB, Great Britain Office nan KPMG","20:20 house skinner lane leeds, west yorkshire ls7 1db great britain 20:20 house, skinner lane, leeds, west yorkshire ls7 1db, great britain office  kpmg","['20', ':', '20', 'house', 'skinner', 'lane', 'leeds', ',', 'west', 'yorkshire', 'ls7', '1db', 'great', 'britain', '20', ':', '20', 'house', ',', 'skinner', 'lane', ',', 'leeds', ',', 'west', 'yorkshire', 'ls7', '1db', ',', 'great', 'britain', 'office', 'kpmg']",20 20 house skinner lane leeds west yorkshire ls7 1db great britain 20 20 house skinner lane leeds west yorkshire ls7 1db great britain office kpmg,13
730,,St Georges Way,,"Leicester, LE1 1",Great Britain,"St Georges Way, Leicester, LE1 1, Great Britain",Mixed Use,,Capita Symonds,"St Georges Way nan Leicester, LE1 1 Great Britain St Georges Way, Leicester, LE1 1, Great Britain Mixed Use nan Capita Symonds","st georges way  leicester, le1 1 great britain st georges way, leicester, le1 1, great britain mixed use  capita symonds","['st', 'georges', 'way', 'leicester', ',', 'le1', '1', 'great', 'britain', 'st', 'georges', 'way', ',', 'leicester', ',', 'le1', '1', ',', 'great', 'britain', 'mixed', 'use', 'capita', 'symonds']",st georges way leicester le1 1 great britain st georges way leicester le1 1 great britain mixed use capita symonds,13
736,,"Land at North Side of
South Downs Road",Malling Brooks,Lewes,Great Britain,"Land at North Side of
South Downs Road, Malling Brooks, Lewes, Great Britain",Development - Not Commenced,,Begbies Traynor (Central) LLP,"Land at North Side of
South Downs Road Malling Brooks Lewes Great Britain Land at North Side of
South Downs Road, Malling Brooks, Lewes, Great Britain Development - Not Commenced nan Begbies Traynor (Central) LLP","land at north side of south downs road malling brooks lewes great britain land at north side of south downs road, malling brooks, lewes, great britain development - not commenced  begbies traynor (central) llp","['land', 'at', 'north', 'side', 'of', 'south', 'downs', 'road', 'malling', 'brooks', 'lewes', 'great', 'britain', 'land', 'at', 'north', 'side', 'of', 'south', 'downs', 'road', ',', 'malling', 'brooks', ',', 'lewes', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'begbies', 'traynor', '(', 'central', ')', 'llp']",land at north side of south downs road malling brooks lewes great britain land at north side of south downs road malling brooks lewes great britain development not commenced begbies traynor central llp,13
737,,"Phoenix Industrial
Estate",,Lewes,Great Britain,"Phoenix Industrial
Estate, Lewes, Great Britain",Development - Not Commenced,,Grant Thornton,"Phoenix Industrial
Estate nan Lewes Great Britain Phoenix Industrial
Estate, Lewes, Great Britain Development - Not Commenced nan Grant Thornton","phoenix industrial estate  lewes great britain phoenix industrial estate, lewes, great britain development - not commenced  grant thornton","['phoenix', 'industrial', 'estate', 'lewes', 'great', 'britain', 'phoenix', 'industrial', 'estate', ',', 'lewes', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'grant', 'thornton']",phoenix industrial estate lewes great britain phoenix industrial estate lewes great britain development not commenced grant thornton,13
