,human_suggested_id,address1,address2,address3,country,fulladdress,assetdescription,additionalassetdescription,receiversfirm,concat,concat_clean,token,token_clean,label
451,,"Father Russell Road,",Dooradoyle,Limerick,Ireland,"Father Russell Road,, Dooradoyle, Limerick, Ireland",Residential,,Grant Thornton,"Father Russell Road, Dooradoyle Limerick Ireland Father Russell Road,, Dooradoyle, Limerick, Ireland Residential nan Grant Thornton","father russell road, dooradoyle limerick ireland father russell road,, dooradoyle, limerick, ireland residential  grant thornton","['father', 'russell', 'road', ',', 'dooradoyle', 'limerick', 'ireland', 'father', 'russell', 'road,', ',', 'dooradoyle', ',', 'limerick', ',', 'ireland', 'residential', 'grant', 'thornton']","father russell road dooradoyle limerick ireland father russell road, dooradoyle limerick ireland residential grant thornton",17
452,,Cedar Downs,Dooradoyle,Limerick,Ireland,"Cedar Downs, Dooradoyle, Limerick, Ireland",Residential,,Grant Thornton,"Cedar Downs Dooradoyle Limerick Ireland Cedar Downs, Dooradoyle, Limerick, Ireland Residential nan Grant Thornton","cedar downs dooradoyle limerick ireland cedar downs, dooradoyle, limerick, ireland residential  grant thornton","['cedar', 'downs', 'dooradoyle', 'limerick', 'ireland', 'cedar', 'downs', ',', 'dooradoyle', ',', 'limerick', ',', 'ireland', 'residential', 'grant', 'thornton']",cedar downs dooradoyle limerick ireland cedar downs dooradoyle limerick ireland residential grant thornton,17
453,,Willow Court,Dooradoyle,Limerick,Ireland,"Willow Court, Dooradoyle, Limerick, Ireland",Residential,,Grant Thornton,"Willow Court Dooradoyle Limerick Ireland Willow Court, Dooradoyle, Limerick, Ireland Residential nan Grant Thornton","willow court dooradoyle limerick ireland willow court, dooradoyle, limerick, ireland residential  grant thornton","['willow', 'court', 'dooradoyle', 'limerick', 'ireland', 'willow', 'court', ',', 'dooradoyle', ',', 'limerick', ',', 'ireland', 'residential', 'grant', 'thornton']",willow court dooradoyle limerick ireland willow court dooradoyle limerick ireland residential grant thornton,17
454,,"Certain Units -
Coonagh Cross",Ennis Road,Limerick,Ireland,"Certain Units -
Coonagh Cross, Ennis Road, Limerick, Ireland",Development - Commenced,,Grant Thornton,"Certain Units -
Coonagh Cross Ennis Road Limerick Ireland Certain Units -
Coonagh Cross, Ennis Road, Limerick, Ireland Development - Commenced nan Grant Thornton","certain units - coonagh cross ennis road limerick ireland certain units - coonagh cross, ennis road, limerick, ireland development - commenced  grant thornton","['certain', 'units', '-', 'coonagh', 'cross', 'ennis', 'road', 'limerick', 'ireland', 'certain', 'units', '-', 'coonagh', 'cross', ',', 'ennis', 'road', ',', 'limerick', ',', 'ireland', 'development', '-', 'commenced', 'grant', 'thornton']",certain units coonagh cross ennis road limerick ireland certain units coonagh cross ennis road limerick ireland development commenced grant thornton,17
455,,The Hurdles,"Huntsfield, Dooradoyle",Limerick,Ireland,"The Hurdles, Huntsfield, Dooradoyle, Limerick, Ireland",Residential,,Grant Thornton,"The Hurdles Huntsfield, Dooradoyle Limerick Ireland The Hurdles, Huntsfield, Dooradoyle, Limerick, Ireland Residential nan Grant Thornton","the hurdles huntsfield, dooradoyle limerick ireland the hurdles, huntsfield, dooradoyle, limerick, ireland residential  grant thornton","['the', 'hurdles', 'huntsfield', ',', 'dooradoyle', 'limerick', 'ireland', 'the', 'hurdles', ',', 'huntsfield', ',', 'dooradoyle', ',', 'limerick', ',', 'ireland', 'residential', 'grant', 'thornton']",the hurdles huntsfield dooradoyle limerick ireland the hurdles huntsfield dooradoyle limerick ireland residential grant thornton,17
456,,Quinn's Cross,Mungret,Limerick,Ireland,"Quinn's Cross, Mungret, Limerick, Ireland",Development - Not Commenced,,Grant Thornton,"Quinn's Cross Mungret Limerick Ireland Quinn's Cross, Mungret, Limerick, Ireland Development - Not Commenced nan Grant Thornton","quinn's cross mungret limerick ireland quinn's cross, mungret, limerick, ireland development - not commenced  grant thornton","['quinn', ""'s"", 'cross', 'mungret', 'limerick', 'ireland', 'quinn', ""'s"", 'cross', ',', 'mungret', ',', 'limerick', ',', 'ireland', 'development', '-', 'not', 'commenced', 'grant', 'thornton']",quinn 's cross mungret limerick ireland quinn 's cross mungret limerick ireland development not commenced grant thornton,17
457,,Daar River Walk,Newcastlewest,Limerick,Ireland,"Daar River Walk, Newcastlewest, Limerick, Ireland",Residential,,Ernst & Young,"Daar River Walk Newcastlewest Limerick Ireland Daar River Walk, Newcastlewest, Limerick, Ireland Residential nan Ernst & Young","daar river walk newcastlewest limerick ireland daar river walk, newcastlewest, limerick, ireland residential  ernst & young","['daar', 'river', 'walk', 'newcastlewest', 'limerick', 'ireland', 'daar', 'river', 'walk', ',', 'newcastlewest', ',', 'limerick', ',', 'ireland', 'residential', 'ernst', '&', 'young']",daar river walk newcastlewest limerick ireland daar river walk newcastlewest limerick ireland residential ernst young,17
458,,Moyard,North Circular Road,Limerick,Ireland,"Moyard, North Circular Road, Limerick, Ireland",Agricultural Land,,Ernst & Young,"Moyard North Circular Road Limerick Ireland Moyard, North Circular Road, Limerick, Ireland Agricultural Land nan Ernst & Young","moyard north circular road limerick ireland moyard, north circular road, limerick, ireland agricultural land  ernst & young","['moyard', 'north', 'circular', 'road', 'limerick', 'ireland', 'moyard', ',', 'north', 'circular', 'road', ',', 'limerick', ',', 'ireland', 'agricultural', 'land', 'ernst', '&', 'young']",moyard north circular road limerick ireland moyard north circular road limerick ireland agricultural land ernst young,17
459,,Rosnaree,Raheen,Limerick,Ireland,"Rosnaree, Raheen, Limerick, Ireland",Other Creche,,Grant Thornton,"Rosnaree Raheen Limerick Ireland Rosnaree, Raheen, Limerick, Ireland Other Creche nan Grant Thornton","rosnaree raheen limerick ireland rosnaree, raheen, limerick, ireland other creche  grant thornton","['rosnaree', 'raheen', 'limerick', 'ireland', 'rosnaree', ',', 'raheen', ',', 'limerick', ',', 'ireland', 'other', 'creche', 'grant', 'thornton']",rosnaree raheen limerick ireland rosnaree raheen limerick ireland other creche grant thornton,17
460,,Vartry Avenue,Raheen,Limerick,Ireland,"Vartry Avenue, Raheen, Limerick, Ireland",Residential,,Grant Thornton,"Vartry Avenue Raheen Limerick Ireland Vartry Avenue, Raheen, Limerick, Ireland Residential nan Grant Thornton","vartry avenue raheen limerick ireland vartry avenue, raheen, limerick, ireland residential  grant thornton","['vartry', 'avenue', 'raheen', 'limerick', 'ireland', 'vartry', 'avenue', ',', 'raheen', ',', 'limerick', ',', 'ireland', 'residential', 'grant', 'thornton']",vartry avenue raheen limerick ireland vartry avenue raheen limerick ireland residential grant thornton,17
461,,Loughmore Centre,Raheen Business Park,Limerick,Ireland,"Loughmore Centre, Raheen Business Park, Limerick, Ireland",Mixed Use,,Deloitte & Touche,"Loughmore Centre Raheen Business Park Limerick Ireland Loughmore Centre, Raheen Business Park, Limerick, Ireland Mixed Use nan Deloitte & Touche","loughmore centre raheen business park limerick ireland loughmore centre, raheen business park, limerick, ireland mixed use  deloitte & touche","['loughmore', 'centre', 'raheen', 'business', 'park', 'limerick', 'ireland', 'loughmore', 'centre', ',', 'raheen', 'business', 'park', ',', 'limerick', ',', 'ireland', 'mixed', 'use', 'deloitte', '&', 'touche']",loughmore centre raheen business park limerick ireland loughmore centre raheen business park limerick ireland mixed use deloitte touche,17
462,,Maldron Hotel,Roxboro,Limerick,Ireland,"Maldron Hotel, Roxboro, Limerick, Ireland",Hotel,,KPMG,"Maldron Hotel Roxboro Limerick Ireland Maldron Hotel, Roxboro, Limerick, Ireland Hotel nan KPMG","maldron hotel roxboro limerick ireland maldron hotel, roxboro, limerick, ireland hotel  kpmg","['maldron', 'hotel', 'roxboro', 'limerick', 'ireland', 'maldron', 'hotel', ',', 'roxboro', ',', 'limerick', ',', 'ireland', 'hotel', 'kpmg']",maldron hotel roxboro limerick ireland maldron hotel roxboro limerick ireland hotel kpmg,17
463,,Clarion Hotel,Steamboat Quay,Limerick,Ireland,"Clarion Hotel, Steamboat Quay, Limerick, Ireland",Hotel,,KPMG,"Clarion Hotel Steamboat Quay Limerick Ireland Clarion Hotel, Steamboat Quay, Limerick, Ireland Hotel nan KPMG","clarion hotel steamboat quay limerick ireland clarion hotel, steamboat quay, limerick, ireland hotel  kpmg","['clarion', 'hotel', 'steamboat', 'quay', 'limerick', 'ireland', 'clarion', 'hotel', ',', 'steamboat', 'quay', ',', 'limerick', ',', 'ireland', 'hotel', 'kpmg']",clarion hotel steamboat quay limerick ireland clarion hotel steamboat quay limerick ireland hotel kpmg,17
464,,Violet Villas,Thomondgate,Limerick,Ireland,"Violet Villas, Thomondgate, Limerick, Ireland",Residential,,Grant Thornton,"Violet Villas Thomondgate Limerick Ireland Violet Villas, Thomondgate, Limerick, Ireland Residential nan Grant Thornton","violet villas thomondgate limerick ireland violet villas, thomondgate, limerick, ireland residential  grant thornton","['violet', 'villas', 'thomondgate', 'limerick', 'ireland', 'violet', 'villas', ',', 'thomondgate', ',', 'limerick', ',', 'ireland', 'residential', 'grant', 'thornton']",violet villas thomondgate limerick ireland violet villas thomondgate limerick ireland residential grant thornton,17
465,,New Road,Thomondgate,Limerick,Ireland,"New Road, Thomondgate, Limerick, Ireland",Residential,,Grant Thornton,"New Road Thomondgate Limerick Ireland New Road, Thomondgate, Limerick, Ireland Residential nan Grant Thornton","new road thomondgate limerick ireland new road, thomondgate, limerick, ireland residential  grant thornton","['new', 'road', 'thomondgate', 'limerick', 'ireland', 'new', 'road', ',', 'thomondgate', ',', 'limerick', ',', 'ireland', 'residential', 'grant', 'thornton']",new road thomondgate limerick ireland new road thomondgate limerick ireland residential grant thornton,17
466,,New Road,Thomondgate,Limerick,Ireland,"New Road, Thomondgate, Limerick, Ireland",Residential,,Grant Thornton,"New Road Thomondgate Limerick Ireland New Road, Thomondgate, Limerick, Ireland Residential nan Grant Thornton","new road thomondgate limerick ireland new road, thomondgate, limerick, ireland residential  grant thornton","['new', 'road', 'thomondgate', 'limerick', 'ireland', 'new', 'road', ',', 'thomondgate', ',', 'limerick', ',', 'ireland', 'residential', 'grant', 'thornton']",new road thomondgate limerick ireland new road thomondgate limerick ireland residential grant thornton,17
467,,Violet Villas,Thomondgate,Limerick,Ireland,"Violet Villas, Thomondgate, Limerick, Ireland",Residential,,Grant Thornton,"Violet Villas Thomondgate Limerick Ireland Violet Villas, Thomondgate, Limerick, Ireland Residential nan Grant Thornton","violet villas thomondgate limerick ireland violet villas, thomondgate, limerick, ireland residential  grant thornton","['violet', 'villas', 'thomondgate', 'limerick', 'ireland', 'violet', 'villas', ',', 'thomondgate', ',', 'limerick', ',', 'ireland', 'residential', 'grant', 'thornton']",violet villas thomondgate limerick ireland violet villas thomondgate limerick ireland residential grant thornton,17
468,,Raheen,,Limerick,Ireland,"Raheen, Limerick, Ireland",Agricultural Land,,Baker Tilly Ryan Glennon,"Raheen nan Limerick Ireland Raheen, Limerick, Ireland Agricultural Land nan Baker Tilly Ryan Glennon","raheen  limerick ireland raheen, limerick, ireland agricultural land  baker tilly ryan glennon","['raheen', 'limerick', 'ireland', 'raheen', ',', 'limerick', ',', 'ireland', 'agricultural', 'land', 'baker', 'tilly', 'ryan', 'glennon']",raheen limerick ireland raheen limerick ireland agricultural land baker tilly ryan glennon,17
469,,Riverpoint,,Limerick,Ireland,"Riverpoint, Limerick, Ireland",Residential,,PwC,"Riverpoint nan Limerick Ireland Riverpoint, Limerick, Ireland Residential nan PwC","riverpoint  limerick ireland riverpoint, limerick, ireland residential  pwc","['riverpoint', 'limerick', 'ireland', 'riverpoint', ',', 'limerick', ',', 'ireland', 'residential', 'pwc']",riverpoint limerick ireland riverpoint limerick ireland residential pwc,17
470,,Bedford Row,,Limerick,Ireland,"Bedford Row, Limerick, Ireland",Mixed Use,,PwC,"Bedford Row nan Limerick Ireland Bedford Row, Limerick, Ireland Mixed Use nan PwC","bedford row  limerick ireland bedford row, limerick, ireland mixed use  pwc","['bedford', 'row', 'limerick', 'ireland', 'bedford', 'row', ',', 'limerick', ',', 'ireland', 'mixed', 'use', 'pwc']",bedford row limerick ireland bedford row limerick ireland mixed use pwc,17
471,,Henry Street,,Limerick,Ireland,"Henry Street, Limerick, Ireland",Hotel,,PwC,"Henry Street nan Limerick Ireland Henry Street, Limerick, Ireland Hotel nan PwC","henry street  limerick ireland henry street, limerick, ireland hotel  pwc","['henry', 'street', 'limerick', 'ireland', 'henry', 'street', ',', 'limerick', ',', 'ireland', 'hotel', 'pwc']",henry street limerick ireland henry street limerick ireland hotel pwc,17
472,,Henry Street,,Limerick,Ireland,"Henry Street, Limerick, Ireland",Residential,,PwC,"Henry Street nan Limerick Ireland Henry Street, Limerick, Ireland Residential nan PwC","henry street  limerick ireland henry street, limerick, ireland residential  pwc","['henry', 'street', 'limerick', 'ireland', 'henry', 'street', ',', 'limerick', ',', 'ireland', 'residential', 'pwc']",henry street limerick ireland henry street limerick ireland residential pwc,17
473,,"Henry
Street/Bedford Row",,Limerick,Ireland,"Henry Street/Bedford Row, Limerick, Ireland",Retail,,PwC,"Henry
Street/Bedford Row nan Limerick Ireland Henry Street/Bedford Row, Limerick, Ireland Retail nan PwC","henry street/bedford row  limerick ireland henry street/bedford row, limerick, ireland retail  pwc","['henry', 'street/bedford', 'row', 'limerick', 'ireland', 'henry', 'street/bedford', 'row', ',', 'limerick', ',', 'ireland', 'retail', 'pwc']",henry street/bedford row limerick ireland henry street/bedford row limerick ireland retail pwc,17
474,,North Circular Road,,Limerick,Ireland,"North Circular Road, Limerick, Ireland",Development - Commenced,,Ernst & Young,"North Circular Road nan Limerick Ireland North Circular Road, Limerick, Ireland Development - Commenced nan Ernst & Young","north circular road  limerick ireland north circular road, limerick, ireland development - commenced  ernst & young","['north', 'circular', 'road', 'limerick', 'ireland', 'north', 'circular', 'road', ',', 'limerick', ',', 'ireland', 'development', '-', 'commenced', 'ernst', '&', 'young']",north circular road limerick ireland north circular road limerick ireland development commenced ernst young,17
475,,Fedamore,,Limerick,Ireland,"Fedamore, Limerick, Ireland",Agricultural Land,,Grant Thornton,"Fedamore nan Limerick Ireland Fedamore, Limerick, Ireland Agricultural Land nan Grant Thornton","fedamore  limerick ireland fedamore, limerick, ireland agricultural land  grant thornton","['fedamore', 'limerick', 'ireland', 'fedamore', ',', 'limerick', ',', 'ireland', 'agricultural', 'land', 'grant', 'thornton']",fedamore limerick ireland fedamore limerick ireland agricultural land grant thornton,17
476,,Upper William Street,,Limerick,Ireland,"Upper William Street, Limerick, Ireland",Mixed Use,,Grant Thornton,"Upper William Street nan Limerick Ireland Upper William Street, Limerick, Ireland Mixed Use nan Grant Thornton","upper william street  limerick ireland upper william street, limerick, ireland mixed use  grant thornton","['upper', 'william', 'street', 'limerick', 'ireland', 'upper', 'william', 'street', ',', 'limerick', ',', 'ireland', 'mixed', 'use', 'grant', 'thornton']",upper william street limerick ireland upper william street limerick ireland mixed use grant thornton,17
477,,Greenpark,,Limerick,Ireland,"Greenpark, Limerick, Ireland",Residential,,Grant Thornton,"Greenpark nan Limerick Ireland Greenpark, Limerick, Ireland Residential nan Grant Thornton","greenpark  limerick ireland greenpark, limerick, ireland residential  grant thornton","['greenpark', 'limerick', 'ireland', 'greenpark', ',', 'limerick', ',', 'ireland', 'residential', 'grant', 'thornton']",greenpark limerick ireland greenpark limerick ireland residential grant thornton,17
478,,Barrington Street,,Limerick,Ireland,"Barrington Street, Limerick, Ireland",Residential,,Grant Thornton,"Barrington Street nan Limerick Ireland Barrington Street, Limerick, Ireland Residential nan Grant Thornton","barrington street  limerick ireland barrington street, limerick, ireland residential  grant thornton","['barrington', 'street', 'limerick', 'ireland', 'barrington', 'street', ',', 'limerick', ',', 'ireland', 'residential', 'grant', 'thornton']",barrington street limerick ireland barrington street limerick ireland residential grant thornton,17
479,,O'Curry Place,,Limerick,Ireland,"O'Curry Place, Limerick, Ireland",Residential,,Grant Thornton,"O'Curry Place nan Limerick Ireland O'Curry Place, Limerick, Ireland Residential nan Grant Thornton","o'curry place  limerick ireland o'curry place, limerick, ireland residential  grant thornton","['o', ""'curry"", 'place', 'limerick', 'ireland', 'o', ""'curry"", 'place', ',', 'limerick', ',', 'ireland', 'residential', 'grant', 'thornton']",o 'curry place limerick ireland o 'curry place limerick ireland residential grant thornton,17
480,,Willow Close,,Limerick,Ireland,"Willow Close, Limerick, Ireland",Residential,,Grant Thornton,"Willow Close nan Limerick Ireland Willow Close, Limerick, Ireland Residential nan Grant Thornton","willow close  limerick ireland willow close, limerick, ireland residential  grant thornton","['willow', 'close', 'limerick', 'ireland', 'willow', 'close', ',', 'limerick', ',', 'ireland', 'residential', 'grant', 'thornton']",willow close limerick ireland willow close limerick ireland residential grant thornton,17
481,,Johnsgate Village,,Limerick,Ireland,"Johnsgate Village, Limerick, Ireland",Residential,,Grant Thornton,"Johnsgate Village nan Limerick Ireland Johnsgate Village, Limerick, Ireland Residential nan Grant Thornton","johnsgate village  limerick ireland johnsgate village, limerick, ireland residential  grant thornton","['johnsgate', 'village', 'limerick', 'ireland', 'johnsgate', 'village', ',', 'limerick', ',', 'ireland', 'residential', 'grant', 'thornton']",johnsgate village limerick ireland johnsgate village limerick ireland residential grant thornton,17
482,,Keane Street,,Limerick,Ireland,"Keane Street, Limerick, Ireland",Residential,,Grant Thornton,"Keane Street nan Limerick Ireland Keane Street, Limerick, Ireland Residential nan Grant Thornton","keane street  limerick ireland keane street, limerick, ireland residential  grant thornton","['keane', 'street', 'limerick', 'ireland', 'keane', 'street', ',', 'limerick', ',', 'ireland', 'residential', 'grant', 'thornton']",keane street limerick ireland keane street limerick ireland residential grant thornton,17
483,,Keane Street,,Limerick,Ireland,"Keane Street, Limerick, Ireland",Residential,,Grant Thornton,"Keane Street nan Limerick Ireland Keane Street, Limerick, Ireland Residential nan Grant Thornton","keane street  limerick ireland keane street, limerick, ireland residential  grant thornton","['keane', 'street', 'limerick', 'ireland', 'keane', 'street', ',', 'limerick', ',', 'ireland', 'residential', 'grant', 'thornton']",keane street limerick ireland keane street limerick ireland residential grant thornton,17
484,,Keane Street,,Limerick,Ireland,"Keane Street, Limerick, Ireland",Residential,,Grant Thornton,"Keane Street nan Limerick Ireland Keane Street, Limerick, Ireland Residential nan Grant Thornton","keane street  limerick ireland keane street, limerick, ireland residential  grant thornton","['keane', 'street', 'limerick', 'ireland', 'keane', 'street', ',', 'limerick', ',', 'ireland', 'residential', 'grant', 'thornton']",keane street limerick ireland keane street limerick ireland residential grant thornton,17
485,,Groody Village,,Limerick,Ireland,"Groody Village, Limerick, Ireland",Residential,,Grant Thornton,"Groody Village nan Limerick Ireland Groody Village, Limerick, Ireland Residential nan Grant Thornton","groody village  limerick ireland groody village, limerick, ireland residential  grant thornton","['groody', 'village', 'limerick', 'ireland', 'groody', 'village', ',', 'limerick', ',', 'ireland', 'residential', 'grant', 'thornton']",groody village limerick ireland groody village limerick ireland residential grant thornton,17
486,,O'Curry Street,,Limerick,Ireland,"O'Curry Street, Limerick, Ireland",Office,,Grant Thornton,"O'Curry Street nan Limerick Ireland O'Curry Street, Limerick, Ireland Office nan Grant Thornton","o'curry street  limerick ireland o'curry street, limerick, ireland office  grant thornton","['o', ""'curry"", 'street', 'limerick', 'ireland', 'o', ""'curry"", 'street', ',', 'limerick', ',', 'ireland', 'office', 'grant', 'thornton']",o 'curry street limerick ireland o 'curry street limerick ireland office grant thornton,17
487,,Cecil Street,,Limerick,Ireland,"Cecil Street, Limerick, Ireland",Mixed Use,,Grant Thornton,"Cecil Street nan Limerick Ireland Cecil Street, Limerick, Ireland Mixed Use nan Grant Thornton","cecil street  limerick ireland cecil street, limerick, ireland mixed use  grant thornton","['cecil', 'street', 'limerick', 'ireland', 'cecil', 'street', ',', 'limerick', ',', 'ireland', 'mixed', 'use', 'grant', 'thornton']",cecil street limerick ireland cecil street limerick ireland mixed use grant thornton,17
488,,Broad Street,,Limerick,Ireland,"Broad Street, Limerick, Ireland",Development - Not Commenced,,Grant Thornton,"Broad Street nan Limerick Ireland Broad Street, Limerick, Ireland Development - Not Commenced nan Grant Thornton","broad street  limerick ireland broad street, limerick, ireland development - not commenced  grant thornton","['broad', 'street', 'limerick', 'ireland', 'broad', 'street', ',', 'limerick', ',', 'ireland', 'development', '-', 'not', 'commenced', 'grant', 'thornton']",broad street limerick ireland broad street limerick ireland development not commenced grant thornton,17
489,,Broad Street,,Limerick,Ireland,"Broad Street, Limerick, Ireland",Mixed Use,,Grant Thornton,"Broad Street nan Limerick Ireland Broad Street, Limerick, Ireland Mixed Use nan Grant Thornton","broad street  limerick ireland broad street, limerick, ireland mixed use  grant thornton","['broad', 'street', 'limerick', 'ireland', 'broad', 'street', ',', 'limerick', ',', 'ireland', 'mixed', 'use', 'grant', 'thornton']",broad street limerick ireland broad street limerick ireland mixed use grant thornton,17
490,,O'Curry Street,,Limerick,Ireland,"O'Curry Street, Limerick, Ireland",Residential,,Grant Thornton,"O'Curry Street nan Limerick Ireland O'Curry Street, Limerick, Ireland Residential nan Grant Thornton","o'curry street  limerick ireland o'curry street, limerick, ireland residential  grant thornton","['o', ""'curry"", 'street', 'limerick', 'ireland', 'o', ""'curry"", 'street', ',', 'limerick', ',', 'ireland', 'residential', 'grant', 'thornton']",o 'curry street limerick ireland o 'curry street limerick ireland residential grant thornton,17
491,,Adare,,Limerick,Ireland,"Adare, Limerick, Ireland",Development - Not Commenced,,kavanaghfennell,"Adare nan Limerick Ireland Adare, Limerick, Ireland Development - Not Commenced nan kavanaghfennell","adare  limerick ireland adare, limerick, ireland development - not commenced  kavanaghfennell","['adare', 'limerick', 'ireland', 'adare', ',', 'limerick', ',', 'ireland', 'development', '-', 'not', 'commenced', 'kavanaghfennell']",adare limerick ireland adare limerick ireland development not commenced kavanaghfennell,17
